SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,February-14-2017,Single Family Residential,533 26Th St,Richmond,CA,94804,580000,3,2.5,Ne Richmond,1643,5000,1941,19,353,,Sold,,,http://www.redfin.com/CA/Richmond/533-26th-St-94804/home/1159630,EBRD/CCAR/Bay East,40767487,N,Y,37.938555,-122.343244
PAST SALE,February-15-2017,Single Family Residential,263 Steven Cir,Pleasant Hill,CA,94523,912500,3,2.0,Pleasant Hill,1813,10350,1960,18,503,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/263-Steven-Cir-94523/home/1169288,EBRD/CCAR/Bay East,40767490,N,Y,37.951466,-122.087455
PAST SALE,February-7-2017,Single Family Residential,100 Allen Way,Pleasant Hill,CA,94523,820000,3,2.0,Graceland Walnut,1646,9900,1954,26,498,,Sold,,,http://www.redfin.com/CA/Pleasant-Hill/100-Allen-Way-94523/home/18965354,EBRD/CCAR/Bay East,40767500,N,Y,37.946029,-122.077849
PAST SALE,February-3-2017,Single Family Residential,1522 Merced St,Richmond,CA,94804,595000,3,2.0,Richmond Annex,1002,5000,1942,30,594,,Sold,,,http://www.redfin.com/CA/Richmond/1522-Merced-St-94804/home/631595,EBRD/CCAR/Bay East,40766673,N,Y,37.912532,-122.316635
PAST SALE,February-17-2017,Condo/Co-op,226 Napoli Ct,Hercules,CA,94547,310000,2,2.0,Bravo,930,,1993,16,333,305,Sold,,,http://www.redfin.com/CA/Hercules/226-Napoli-Ct-94547/home/1052892,EBRD/CCAR/Bay East,40767502,N,Y,37.9921024,-122.2387987
PAST SALE,February-10-2017,Single Family Residential,533 Roanoke Dr,Martinez,CA,94553,815000,4,2.5,Virginia Hills,1968,8262,1975,23,414,37,Sold,,,http://www.redfin.com/CA/Martinez/533-Roanoke-Dr-94553/home/1789872,EBRD/CCAR/Bay East,40766689,N,Y,37.960384,-122.104651
PAST SALE,February-14-2017,Condo/Co-op,,San Ramon,CA,94583-1483,535000,2,2.0,Foothills,1164,,1986,19,460,340,Sold,,,http://www.redfin.com/CA/San-Ramon/Undisclosed-address-94583/home/1380002,EBRD/CCAR/Bay East,40767513,N,Y,37.77853,-121.95997
PAST SALE,February-22-2017,Single Family Residential,2939 Canyon View Ct,Antioch,CA,94531,455000,4,3.0,Antioch,2390,6098,1991,11,190,,Sold,,,http://www.redfin.com/CA/Antioch/2939-Canyon-View-Ct-94531/home/1919507,EBRD/CCAR/Bay East,40766224,N,Y,37.988672,-121.778623
PAST SALE,February-27-2017,Single Family Residential,3556 WREN Ave,Concord,CA,94519,635000,4,2.5,Concord,2405,7710,1994,6,264,,Sold,,,http://www.redfin.com/CA/Concord/3556-Wren-Ave-94519/home/1947048,EBRD/CCAR/Bay East,40758459,N,Y,37.980029,-122.009967
PAST SALE,February-15-2017,Single Family Residential,4006 BOULDER Dr,Antioch,CA,94509,439000,3,3.0,Ridge Rock,1761,6968,1966,18,249,,Sold,,,http://www.redfin.com/CA/Antioch/4006-Boulder-Dr-94509/home/1700959,EBRD/CCAR/Bay East,40764789,N,Y,37.980632,-121.801606
PAST SALE,February-9-2017,Single Family Residential,2974 Bella Dr,Concord,CA,94519,580000,3,2.5,Concord,1861,2077,2007,24,312,109,Sold,,,http://www.redfin.com/CA/Concord/2974-Bella-Dr-94519/home/23401466,EBRD/CCAR/Bay East,40764359,N,Y,37.974857,-122.023542
PAST SALE,February-23-2017,Condo/Co-op,143 Shoreline Ct,Richmond,CA,94804,440000,2,2.0,Richmond,,2124,1990,10,,393,Sold,,,http://www.redfin.com/CA/Richmond/143-Shoreline-Ct-94804/unit-142/home/12129475,EBRD/CCAR/Bay East,40767544,N,Y,37.9124982,-122.3443992
PAST SALE,February-16-2017,Single Family Residential,123 Roslyn Dr,Concord,CA,94518,485000,2,1.5,Berkshire Villag,1386,8190,1947,17,350,,Sold,,,http://www.redfin.com/CA/Concord/123-Roslyn-Dr-94518/home/1853826,EBRD/CCAR/Bay East,40767289,N,Y,37.9686254,-122.013958
PAST SALE,February-3-2017,Condo/Co-op,112 S Wildwood,Hercules,CA,94547,348500,2,2.0,Wildwood,998,,1989,30,349,380,Sold,,,http://www.redfin.com/CA/Hercules/112-S-Wildwood-94547/unit-24/home/1078055,EBRD/CCAR/Bay East,40767146,N,Y,38.008037,-122.280925
PAST SALE,February-10-2017,Condo/Co-op,411 Dohrmann Ln,Pinole,CA,94564,258000,1,1.0,Pinole Shores,826,,1988,23,312,248,Sold,,,http://www.redfin.com/CA/Pinole/411-Dohrmann-Ln-94564/unit-7/home/1312205,EBRD/CCAR/Bay East,40766064,N,Y,38.00768,-122.3133392
PAST SALE,February-3-2017,Single Family Residential,1872 White Sands St,Brentwood,CA,94513,475000,5,3.0,Brentwood,2330,4400,2005,30,204,,Sold,,,http://www.redfin.com/CA/Brentwood/1872-White-Sands-St-94513/home/2107143,EBRD/CCAR/Bay East,40766167,N,Y,37.9536143,-121.7382746
PAST SALE,February-14-2017,Single Family Residential,1132 Fair Weather Cir,Concord,CA,94518,925000,5,3.5,Limeridge,2943,13920,1981,19,314,60,Sold,,,http://www.redfin.com/CA/Concord/1132-Fair-Weather-Cir-94518/home/952889,EBRD/CCAR/Bay East,40766923,N,Y,37.9473555,-122.0011578
PAST SALE,February-6-2017,Single Family Residential,1348 Saint Catherine Ct,Concord,CA,94521,640000,3,2.0,Garaventa Oaks,1659,5000,1983,27,386,,Sold,,,http://www.redfin.com/CA/Concord/1348-Saint-Catherine-Ct-94521/home/766115,EBRD/CCAR/Bay East,40766973,N,Y,37.951777,-121.97202
PAST SALE,February-28-2017,Condo/Co-op,3193 Wayside #23,Walnut Creek,CA,94597,395000,1,1.0,Wayside Commons,720,,1984,5,549,450,Sold,,,http://www.redfin.com/CA/Walnut-Creek/3193-Wayside-Plz-94597/unit-23/home/1894071,EBRD/CCAR/Bay East,40767011,N,Y,37.932307,-122.055234
PAST SALE,February-8-2017,Single Family Residential,1955 Dora Ave,Walnut Creek,CA,94596,895000,2,2.0,Almond Court,1181,8100,1937,25,758,,Sold,,,http://www.redfin.com/CA/Walnut-Creek/1955-Dora-Ave-94596/home/1411875,EBRD/CCAR/Bay East,40767010,N,Y,37.899253,-122.068783
PAST SALE,March-1-2017,Condo/Co-op,269 Hidden Creek Ct,Martinez,CA,94553,408000,2,2.5,Shadowbrook,1192,,1990,4,342,385,Sold,,,http://www.redfin.com/CA/Martinez/269-Hidden-Creek-Ct-94553/home/1321718,EBRD/CCAR/Bay East,40767004,N,Y,37.9914,-122.093412
PAST SALE,February-17-2017,Condo/Co-op,1636 San Miguel Dr,Walnut Creek,CA,94596,510000,1,1.5,San Miguel Plaza,1154,,1983,16,442,515,Sold,,,http://www.redfin.com/CA/Walnut-Creek/1636-San-Miguel-Dr-94596/unit-1/home/568096,EBRD/CCAR/Bay East,40766930,N,Y,37.899078,-122.055013
PAST SALE,February-14-2017,Condo/Co-op,4708 Norris Canyon Rd #204,San Ramon,CA,94583,585000,3,2.0,San Ramon,951,,2014,19,615,259,Sold,,,http://www.redfin.com/CA/San-Ramon/4708-Norris-Canyon-Rd-94583/unit-204/home/95952725,EBRD/CCAR/Bay East,40767227,N,Y,37.7761971,-121.962208
PAST SALE,February-13-2017,Single Family Residential,6 Elmwood Dr,San Ramon,CA,94583,933000,4,2.5,East Hampton,2077,4070,1996,20,449,75,Sold,,,http://www.redfin.com/CA/San-Ramon/6-Elmwood-Dr-94583/home/1459340,EBRD/CCAR/Bay East,40767251,N,Y,37.728463,-121.932581
PAST SALE,February-3-2017,Single Family Residential,214 Vista Way,Martinez,CA,94553,469000,2,1.0,Alhambra Oaks,1077,7800,1955,30,435,,Sold,,,http://www.redfin.com/CA/Martinez/214-Vista-Way-94553/home/1066932,EBRD/CCAR/Bay East,40767362,N,Y,37.999194,-122.12112
PAST SALE,February-9-2017,Condo/Co-op,308 Preakness Ct,Walnut Creek,CA,94597,665000,3,2.5,Main Chance Est.,1380,,1986,24,482,448,Sold,,,http://www.redfin.com/CA/Walnut-Creek/308-Preakness-Ct-94597/unit-123/home/859684,EBRD/CCAR/Bay East,40767467,N,Y,37.912038,-122.060335
PAST SALE,February-22-2017,Single Family Residential,,Walnut Creek,CA,94598,1280000,3,3.0,Lakewood Area,2064,27600,1953,11,620,,Sold,,,http://www.redfin.com/CA/Walnut-Creek/Undisclosed-address-94598/home/808604,EBRD/CCAR/Bay East,40767056,N,Y,37.906968,-122.045252
PAST SALE,February-17-2017,Single Family Residential,1492 Barbis Way,Concord,CA,94518,479000,3,1.0,Concord,1100,9150,1952,16,435,,Sold,,,http://www.redfin.com/CA/Concord/1492-Barbis-Way-94518/home/1958690,EBRD/CCAR/Bay East,40767099,N,Y,37.9697645,-122.0107773
PAST SALE,February-14-2017,Single Family Residential,946 33Rd St,Richmond,CA,94804,390000,2,1.0,Ne Richmond,786,5000,1942,19,496,,Sold,,,http://www.redfin.com/CA/Richmond/946-33rd-St-94804/home/1791326,EBRD/CCAR/Bay East,40766493,N,Y,37.9460679,-122.335172
PAST SALE,February-15-2017,Townhouse,9 BASIN Ct,Hercules,CA,94547,440000,3,2.5,Country Run,1596,2408,1978,18,276,279,Sold,,,http://www.redfin.com/CA/Hercules/9-Basin-Ct-94547/home/1871956,EBRD/CCAR/Bay East,40756345,N,Y,38.00556,-122.263514
PAST SALE,February-7-2017,Condo/Co-op,1544 Bailey Rd #23,Concord,CA,94521,318000,2,2.0,Windsor Terrace,,915,1982,26,,390,Sold,,,http://www.redfin.com/CA/Concord/1544-Bailey-Rd-94521/unit-23/home/710529,EBRD/CCAR/Bay East,40766773,N,Y,37.9619895,-121.9803426
PAST SALE,February-9-2017,Single Family Residential,2261 Eastport Dr,Oakley,CA,94561,440000,3,2.0,Summerlake,1735,5671,2010,24,254,91,Sold,,,http://www.redfin.com/CA/Oakley/2261-Eastport-Dr-94561/home/23105852,EBRD/CCAR/Bay East,40767046,N,Y,37.984633,-121.630023
PAST SALE,February-10-2017,Single Family Residential,9689 Davona Dr,San Ramon,CA,94583,785000,3,2.0,San Ramon,1288,7000,1966,23,609,,Sold,,,http://www.redfin.com/CA/San-Ramon/9689-Davona-Dr-94583/home/940131,EBRD/CCAR/Bay East,40766962,N,Y,37.734621,-121.945832
PAST SALE,February-14-2017,Single Family Residential,1948 Rainier Dr,Martinez,CA,94553,600000,4,2.0,Muir Meadows,1253,6930,1965,19,479,,Sold,,,http://www.redfin.com/CA/Martinez/1948-Rainier-Dr-94553/home/1025083,EBRD/CCAR/Bay East,40767633,N,Y,37.985897,-122.0855315
